device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.2.162,27207,HTTPS,5831,720,6,22,mobile,9.067381442,50.24475757,17.34751894,24475,Android,inactive,236.1728897,2.812129303,711.3860418,7252.484224,low,enabled,v2.9.6,6/6/2022,0,None
192.168.1.139,45711,FTP,9318,104,10,19,PC,99.77523333,63.96272849,52.4739378,15520,macOS,inactive,265.4312768,1.423513805,958.2012496,5046.342836,high,disabled,v4.6.2,11/8/2019,0,None
192.168.1.187,54093,TCP,5973,3511,1,15,mobile,67.54156246,12.39867264,59.11751786,42062,iOS,sleeping,473.724372,4.386181134,913.540564,1375.046193,medium,disabled,v7.5.0,12/20/2019,0,None
192.168.3.224,4030,UDP,1187,1051,3,50,mobile,12.67611679,57.06620361,12.03062782,58324,Android,active,6.830164074,2.385261504,931.4888064,2976.168665,low,disabled,v5.6.4,3/21/2019,0,None
192.168.1.17,12302,HTTP,2590,2250,2,25,PC,55.21371057,45.76463148,40.98291002,23971,iOS,inactive,22.96956653,1.202750376,612.5286861,8370.813476,low,enabled,v5.2.2,8/18/2021,0,None
192.168.4.229,56650,FTP,1557,265,3,24,mobile,40.02750839,51.33413914,23.69288361,8983,Android,sleeping,182.1863045,4.284260509,35.02662573,7250.007258,low,enabled,v9.9.5,10/13/2020,0,None
192.168.1.2,44193,FTP,799,557,5,18,PC,81.00347233,22.56392379,83.47414288,44840,Android,active,278.6508586,4.826618446,39.12868438,7142.232616,low,disabled,v2.8.3,3/3/2019,1,Malware Infection
192.168.3.138,46980,HTTPS,226,2978,3,27,IOT device,85.63687371,94.47416676,5.491887385,67816,Linux,sleeping,310.4213733,2.087623447,573.7625274,5202.27645,medium,disabled,v5.2.2,7/27/2019,0,None
192.168.3.44,53381,UDP,9840,1661,8,25,IOT device,30.47437171,5.297020879,0.541734574,96196,Windows 10,sleeping,116.7075953,1.274196967,927.2572987,2118.100134,high,disabled,v6.0.3,2/11/2019,0,None
192.168.1.172,26070,SMTP,6961,2530,2,32,PC,98.32612899,92.72998186,6.873305467,20439,iOS,sleeping,487.7225182,3.264626456,42.16430142,2892.698615,low,enabled,v10.7.4,10/13/2021,0,None
192.168.3.142,23860,FTP,1415,3890,9,22,PC,94.54718148,90.71759111,17.97157921,79654,Android,inactive,375.2826324,4.11617163,84.81271818,5096.243229,medium,disabled,v2.4.6,12/23/2020,0,None
192.168.4.248,29089,HTTPS,4632,3573,5,5,IOT device,99.36460093,94.78983049,73.26673728,88884,Windows 10,sleeping,375.7249239,2.646686753,391.223871,8979.271378,medium,enabled,v6.4.5,2/3/2019,0,None
192.168.1.217,26169,SMTP,3478,2528,3,3,mobile,23.95769125,16.4196663,17.81497374,6550,Linux,active,457.0932535,0.132915791,148.0578126,7160.601882,medium,enabled,v3.0.4,11/17/2021,1,Malware Infection
192.168.4.111,3173,HTTPS,7102,4688,4,21,IOT device,58.15336589,25.09145903,44.3872249,98534,Android,active,351.1280332,3.632920326,884.1564143,3209.628041,high,enabled,v10.3.5,8/2/2021,0,None
192.168.1.229,56962,HTTP,5740,741,7,30,mobile,47.10764301,57.11545619,99.98756394,87302,Windows 10,inactive,30.52062729,1.372690173,35.14317448,5348.466809,medium,disabled,v7.3.9,4/13/2023,0,None
192.168.1.103,24377,HTTPS,2816,1945,8,36,mobile,99.62618448,84.45560472,53.82629477,66634,Windows 10,inactive,455.6410568,1.639857879,378.2360811,6604.60217,low,enabled,v5.7.5,5/25/2022,1,Brute Force
192.168.1.114,52078,UDP,4799,433,8,4,PC,19.11701736,56.82560769,42.20623778,83205,macOS,sleeping,446.664493,3.032600971,387.4768139,5236.794119,medium,disabled,v10.1.9,12/26/2021,1,Brute Force
192.168.3.168,17280,SMTP,7319,4806,6,48,IOT device,69.72288166,12.53248102,98.93890775,28827,Windows 10,inactive,364.1091819,4.678652674,157.7163305,8980.867041,high,enabled,v8.8.3,4/4/2019,1,DDOS
192.168.3.77,6752,TCP,6519,3829,3,22,mobile,84.81635944,41.5725412,47.796022,23673,iOS,sleeping,226.8019804,1.701942943,883.6390565,9237.008134,high,enabled,v4.8.4,10/27/2022,0,None
192.168.4.163,18738,TCP,8034,2753,6,40,IOT device,82.66240614,55.00568476,20.40470064,29005,Linux,active,316.9745621,4.060836786,930.9967399,6217.242447,high,disabled,v10.6.6,11/25/2023,0,None
192.168.2.191,37378,UDP,8787,1721,1,45,IOT device,60.11722708,5.455104359,25.0273704,66458,Linux,sleeping,86.56306824,0.48582749,864.1552416,573.9664139,low,enabled,v10.2.1,2/17/2023,0,None
192.168.3.153,27018,HTTPS,6125,396,10,44,IOT device,63.50743434,12.89541992,46.5537702,72657,Linux,sleeping,435.7344465,4.751358119,969.9344444,7892.723274,low,enabled,v9.4.0,5/20/2021,0,None
192.168.3.251,46321,HTTPS,3115,3633,0,48,IOT device,62.30327425,32.32666694,79.07851428,9453,Android,active,6.270574243,3.608261424,643.1822888,8456.486106,low,enabled,v1.8.1,7/8/2020,0,None
192.168.2.146,53054,HTTPS,4574,4233,8,44,IOT device,28.30974429,24.55410934,44.80434146,40612,Windows 10,sleeping,393.8035308,0.288035695,908.3190136,8743.628907,low,disabled,v2.4.6,8/15/2023,0,None
192.168.1.206,58683,HTTPS,5630,1770,6,25,mobile,84.54368808,16.9208886,13.58177174,86117,Windows 10,active,237.0963472,2.650488756,832.184889,4583.706102,medium,disabled,v7.4.9,10/26/2020,0,None
192.168.3.81,1993,UDP,5576,330,0,42,mobile,20.54183628,26.17005708,88.22144786,14692,Android,inactive,306.4679517,2.420229125,354.049026,992.6061018,high,enabled,v1.5.3,2/7/2019,0,None
192.168.1.209,55259,TCP,6021,259,9,35,IOT device,78.26184857,21.66635613,78.33919907,16644,iOS,sleeping,334.9807948,0.030375016,149.9955778,4215.766204,medium,disabled,v6.5.5,11/2/2021,0,None
192.168.3.13,25562,TCP,3265,657,9,9,PC,91.5907295,54.44149338,77.0423664,9685,iOS,active,195.7112985,3.061479301,598.0473534,3234.316921,medium,disabled,v3.0.1,11/8/2021,0,None
192.168.4.133,59354,SMTP,6136,3021,0,36,IOT device,7.011143352,53.1011203,67.80673401,73699,iOS,sleeping,80.27205937,4.134049524,614.7043611,4597.46693,low,disabled,v9.7.8,6/4/2023,0,None
192.168.2.203,18351,HTTPS,8630,423,7,28,IOT device,87.44909575,1.928133916,62.77956989,39036,Linux,active,182.0364736,3.342951586,374.1909423,3403.603618,high,enabled,v8.9.0,10/9/2022,0,None
192.168.3.156,17255,SMTP,2414,3952,2,15,mobile,10.69821995,28.87182164,61.93571109,61044,Android,inactive,488.5880434,4.099399367,612.5557323,7953.212975,low,disabled,v7.1.9,5/24/2020,0,None
192.168.3.133,36531,TCP,1506,3311,5,29,IOT device,26.59029203,52.54783307,18.74704291,31128,iOS,active,59.70369658,4.478683466,68.85575622,6362.670401,high,enabled,v10.3.8,3/26/2019,0,None
192.168.1.219,29779,TCP,2269,1457,10,37,mobile,76.82451513,61.81194641,31.00242461,44031,Linux,inactive,269.4748767,4.072074902,799.3911017,4294.338682,high,disabled,v8.9.0,5/6/2023,1,Brute Force
192.168.1.27,48817,SMTP,9997,3337,0,29,PC,81.33712052,15.0435727,72.89548922,12460,Linux,sleeping,431.9519589,3.886981574,177.4438533,3378.252592,high,enabled,v10.2.5,12/1/2023,0,None
192.168.4.123,41369,HTTP,3307,4992,8,6,PC,66.32227751,59.10274989,80.80325462,46005,Linux,active,353.2976636,4.295682313,668.9715569,522.5753715,high,disabled,v7.7.3,11/10/2022,0,None
192.168.1.232,12376,HTTP,6197,31,7,32,PC,15.40651268,68.80966415,15.26448011,76666,Windows 10,active,491.1490566,3.157381479,370.6776694,7509.147165,medium,enabled,v8.4.9,5/10/2019,1,Brute Force
192.168.3.34,20750,SMTP,5401,2096,5,19,IOT device,72.78789959,35.25127007,89.88067448,55030,iOS,sleeping,293.5979264,2.074263248,16.4794762,1111.282479,medium,disabled,v7.3.9,10/11/2022,0,None
192.168.3.121,54370,FTP,587,2465,7,32,IOT device,8.285654155,5.444386314,53.04754906,17037,Windows 10,sleeping,442.3979194,2.536813696,4.118822625,6836.803422,medium,disabled,v8.0.4,10/13/2022,0,None
192.168.2.195,26598,SMTP,3722,134,5,45,PC,60.66028765,37.41795234,14.38519581,2799,Linux,inactive,388.8398382,3.020795245,113.3450453,3550.453175,low,disabled,v2.1.8,7/21/2020,0,None
192.168.2.13,44883,HTTPS,7976,983,1,9,PC,67.50804086,92.10065378,10.10165251,64981,Windows 10,active,12.09311036,2.265336016,382.1500486,2689.318808,high,disabled,v2.7.4,6/9/2019,0,None
192.168.1.7,37829,HTTP,7022,4021,9,14,PC,40.35963513,14.57843002,7.844870529,43801,Windows 10,inactive,487.1613564,1.636536217,945.0753665,4759.282566,high,enabled,v6.4.3,8/17/2023,0,None
192.168.3.60,47730,TCP,5382,3934,4,24,PC,91.67884284,32.04956023,85.61354225,29652,Android,sleeping,141.0004353,1.592496387,320.7263721,9285.404858,low,disabled,v6.5.6,5/27/2019,0,None
192.168.3.49,35761,UDP,4322,3393,1,1,IOT device,46.22848031,11.5623506,6.891083479,96170,iOS,sleeping,28.96936057,1.845761072,263.6443754,5837.850557,low,disabled,v10.2.4,3/12/2019,0,None
192.168.3.105,44447,SMTP,8729,1741,3,0,mobile,84.97817132,31.89013459,13.20394791,34178,macOS,active,393.7321098,3.66500728,803.5717669,9289.070537,high,enabled,v6.1.7,9/28/2023,1,DDOS
192.168.4.253,55948,HTTPS,1101,1678,5,46,IOT device,56.10194174,93.79098915,89.38795566,63185,Linux,active,229.8427875,4.159400315,94.51059385,3993.866216,medium,enabled,v5.1.6,2/3/2019,1,Malware Infection
192.168.1.84,62215,SMTP,5650,3605,9,6,mobile,53.85252821,48.82779358,55.30799574,93205,Windows 10,active,215.2257683,1.562003417,66.90970096,1795.360495,low,disabled,v7.4.3,12/5/2021,0,None
192.168.1.171,9628,SMTP,9912,444,7,43,IOT device,4.835690325,65.94887427,71.1228246,66093,macOS,sleeping,494.931717,0.769054713,599.0228007,3218.503301,low,disabled,v6.9.7,6/20/2020,0,None
192.168.1.156,58367,FTP,9949,4753,10,30,PC,89.96700457,45.1434262,49.26937631,24410,macOS,active,340.1829423,2.635278103,748.578924,3787.638485,high,disabled,v10.7.9,8/15/2020,0,None
192.168.1.90,44577,UDP,1594,2382,2,30,mobile,99.99884958,40.08669302,15.6830121,18164,macOS,inactive,267.9262476,3.397247218,122.3566982,4466.011067,low,disabled,v3.4.5,5/21/2021,0,None
192.168.3.254,63580,SMTP,8103,387,8,15,PC,39.66909433,98.22814884,46.07968945,68867,Linux,inactive,296.9988585,4.58143105,649.1807368,2847.51141,high,enabled,v2.4.6,4/25/2020,0,None
192.168.2.138,58157,HTTP,9879,4900,6,6,IOT device,15.83709232,60.81346538,8.735302597,14666,Android,inactive,88.93716668,3.87270879,838.7233393,7167.014526,low,enabled,v7.7.3,11/14/2023,0,None
192.168.1.250,43285,SMTP,7365,1504,10,45,PC,58.49570357,64.15154359,60.97496134,10311,Windows 10,sleeping,334.9232089,0.973448463,793.4508535,4995.710113,high,disabled,v1.2.1,8/13/2023,0,None
192.168.4.125,16687,SMTP,8125,3389,0,49,PC,28.4549333,45.29977748,3.587143502,82753,iOS,sleeping,234.1795737,1.02159194,704.98084,4440.450312,high,enabled,v10.9.5,12/18/2020,0,None
192.168.3.134,1215,TCP,7781,4380,9,20,IOT device,67.31384026,56.06065357,3.571613481,80240,Android,inactive,129.7849744,2.439917162,335.7841977,4769.843424,medium,disabled,v5.5.2,2/2/2022,0,None
192.168.4.179,5528,HTTPS,7070,1768,2,43,PC,93.72915388,86.73332024,81.85512882,73782,Linux,active,56.33006976,4.99630417,65.80091303,5599.815,high,enabled,v6.8.5,1/20/2020,0,None
192.168.2.96,28121,FTP,3808,1468,8,22,PC,57.83351265,0.027117862,36.87152425,15562,iOS,active,486.5086805,0.976533202,70.04317188,4466.340013,low,enabled,v9.4.1,1/14/2021,0,None
192.168.1.248,22738,HTTP,1252,2689,8,44,PC,6.033793277,58.09111609,50.85743641,17562,Linux,sleeping,287.6769649,2.540220467,981.0540299,1444.247411,low,enabled,v6.2.2,1/20/2021,0,None
192.168.1.101,27950,FTP,3133,1663,2,47,PC,89.28174182,0.895461015,65.05460603,63219,Windows 10,inactive,201.6574893,3.63942593,108.2278061,9515.653822,medium,enabled,v1.5.2,8/18/2022,1,Data Exfiltration
192.168.4.178,6352,HTTPS,2641,566,6,16,IOT device,26.82168555,48.62983106,79.59663057,88892,Linux,active,478.6059022,4.839345833,782.3583559,3151.448598,low,enabled,v10.2.4,6/18/2019,0,None
192.168.4.196,11463,SMTP,8552,1956,3,3,IOT device,59.20145483,64.06785364,99.26989043,81665,iOS,sleeping,282.4785999,1.125492702,584.5913459,5345.230468,low,disabled,v10.8.0,11/15/2019,0,None
192.168.1.117,56448,SMTP,3483,4116,1,44,IOT device,56.29818133,39.83674518,40.77939134,71093,Linux,active,314.4777241,4.159853439,268.6936848,108.7413876,low,disabled,v9.1.3,9/26/2022,0,None
192.168.3.101,10359,SMTP,9798,4202,6,32,PC,73.97739245,94.66278341,80.68148841,5204,iOS,inactive,448.7654215,0.658333286,818.6063377,8084.751742,medium,disabled,v6.0.3,3/13/2023,0,None
192.168.4.109,27135,FTP,1829,4501,0,39,PC,72.69432598,76.80007548,51.25830036,83172,Android,active,331.8279202,2.44734724,957.1973521,7868.038961,medium,disabled,v2.5.3,5/19/2022,0,None
192.168.3.185,19503,TCP,3804,4535,1,43,mobile,96.69610587,56.96337085,22.53800709,70336,macOS,active,209.8683875,2.340837493,809.2095544,1059.562651,medium,enabled,v10.9.6,4/24/2023,0,None
192.168.1.235,49717,TCP,8358,3624,0,38,IOT device,11.07853406,33.92804755,96.53998937,29699,Windows 10,inactive,152.4042842,2.317515471,588.0073541,9793.089386,low,disabled,v6.2.1,3/15/2021,0,None
192.168.2.62,4471,UDP,3062,935,10,25,PC,46.26916376,79.13811725,2.754375898,18282,macOS,active,255.0017631,0.594865872,669.5588044,5824.904077,low,disabled,v9.0.2,4/12/2023,0,None
192.168.4.180,7996,FTP,9782,4143,5,36,mobile,51.22766933,15.89481609,90.63543712,93487,Android,active,405.7826295,2.328596113,838.6355954,473.7389979,medium,disabled,v9.1.4,12/25/2020,0,None
192.168.1.138,36978,HTTPS,2813,2674,9,8,mobile,25.06417876,82.97710771,69.25240329,40877,Linux,inactive,118.3145365,0.189306055,86.64492216,542.7727835,medium,enabled,v3.6.4,4/15/2019,0,None
192.168.3.155,22588,HTTP,1915,2606,4,49,IOT device,99.81478637,72.92046332,15.31205292,30109,Android,active,280.4922378,4.57700972,827.5929738,6638.29368,medium,enabled,v9.4.5,3/10/2023,1,Malware Infection
192.168.3.98,34002,FTP,9942,1604,8,48,mobile,63.93765718,16.97933812,23.44398439,53825,Windows 10,active,305.2668726,4.319479407,12.29035996,2210.54277,high,disabled,v7.7.1,6/28/2020,0,None
192.168.2.99,23845,SMTP,2754,1519,1,28,PC,68.95737393,3.125063422,90.19367381,83819,Windows 10,sleeping,473.3411221,0.838423283,18.90241891,7142.461783,high,enabled,v2.0.5,8/15/2022,0,None
192.168.3.190,44484,TCP,1591,1874,2,45,PC,65.26222954,41.10462119,15.62127747,15554,Linux,sleeping,414.3622153,4.278372752,561.5294741,2839.501382,medium,enabled,v8.8.3,5/15/2021,0,None
192.168.1.186,1639,SMTP,400,4917,0,42,IOT device,78.29830556,27.91205448,39.01927612,12967,Windows 10,inactive,32.19694552,3.460917323,501.0755918,9810.432841,medium,disabled,v3.0.3,7/2/2020,0,None
192.168.4.10,23062,FTP,3585,2217,5,40,mobile,33.51007148,39.43215598,55.9668669,46246,Windows 10,active,115.8175715,2.177276709,477.7482885,8869.508239,low,disabled,v3.9.4,12/13/2023,0,None
192.168.2.58,17084,TCP,2251,4261,9,1,IOT device,55.93143775,63.06904632,6.979903815,87704,Linux,sleeping,331.4847263,0.0456174,768.5755508,5724.010904,low,disabled,v6.5.5,2/27/2021,1,DDOS
192.168.2.199,26205,HTTP,899,233,6,11,mobile,89.87609913,18.35098915,2.22119201,56930,Linux,inactive,119.8803073,0.303450085,360.7535637,2384.645153,high,disabled,v7.5.6,2/17/2021,0,None
192.168.3.130,20401,HTTP,6539,780,5,17,PC,22.4781611,94.02755914,75.41523415,15458,Linux,active,180.0979744,0.753916236,973.0347191,6127.309564,medium,disabled,v2.1.0,6/28/2021,1,Unknown Attack
192.168.1.54,38090,TCP,5338,3331,9,32,PC,53.24005215,49.47686103,86.29048591,40861,Linux,inactive,64.76059944,3.296256419,252.4070664,4532.94637,high,enabled,v6.4.3,6/7/2021,0,None
192.168.4.184,51146,TCP,1483,2889,3,4,IOT device,84.11225522,25.64689045,95.96006846,20676,Linux,sleeping,385.3483916,4.58584703,704.6213564,8160.302107,high,enabled,v2.0.4,4/23/2021,1,Data Exfiltration
192.168.3.9,14618,HTTPS,5323,1683,10,0,PC,34.29961021,92.8520628,62.47068497,53276,Android,sleeping,285.7991127,4.355415864,92.00347565,5416.097835,high,disabled,v4.6.1,10/2/2023,1,Brute Force
192.168.3.69,62851,FTP,9132,1742,10,39,mobile,68.21747364,0.751887252,87.04884082,95276,Linux,active,193.4336186,4.538148842,602.9564252,9953.392118,medium,enabled,v5.4.5,5/18/2021,0,None
192.168.2.30,46475,TCP,1563,3235,5,23,mobile,13.43148646,10.98392321,12.29840915,5640,Windows 10,sleeping,316.575663,4.922712011,249.3697399,6493.612217,high,disabled,v9.2.0,4/2/2020,0,None
192.168.4.130,12969,SMTP,601,2044,0,14,mobile,17.44593849,55.87406479,33.53250447,52583,macOS,sleeping,57.51375771,3.761704402,43.09564739,7577.164214,high,disabled,v2.6.6,7/9/2020,0,None
192.168.4.118,58204,HTTPS,9036,3097,9,26,IOT device,5.636195494,54.67995489,90.15442005,46157,macOS,active,1.724137608,2.88280609,18.98388383,572.7144804,low,enabled,v1.0.9,2/20/2020,0,None
192.168.4.100,45270,UDP,4381,1033,10,3,IOT device,90.10710867,12.27034248,45.43120077,62523,iOS,sleeping,96.90200202,3.286166425,15.40863224,5508.694444,high,enabled,v10.7.1,9/25/2019,0,None
192.168.2.87,53828,UDP,5140,4824,3,42,PC,1.622435685,54.08456114,85.22991844,14903,iOS,inactive,216.0379058,4.624286243,325.7323758,4621.879528,medium,disabled,v4.3.4,9/10/2023,1,DDOS
192.168.2.202,10800,UDP,7130,4778,5,47,PC,6.2119803,60.18787574,3.269175438,10761,Linux,sleeping,135.4399373,4.056719642,294.0947132,4397.664444,low,enabled,v1.8.0,5/17/2022,0,None
192.168.4.162,20590,TCP,616,1558,8,15,PC,70.17842145,69.43711239,25.28219254,85050,Linux,inactive,52.40530266,2.152038462,555.0577655,9069.946088,low,enabled,v7.3.3,1/16/2020,0,None
192.168.3.19,8330,SMTP,3540,1580,9,38,PC,68.51289158,14.19895117,72.27402669,94557,iOS,inactive,86.92383931,3.1142951,704.7102884,7073.647421,low,disabled,v8.8.1,3/4/2021,0,None
192.168.2.217,23944,HTTPS,4649,1915,6,29,PC,2.425784252,86.16640595,40.8910022,70835,iOS,sleeping,459.1850863,2.326339817,53.05277633,8628.945071,low,disabled,v1.9.7,4/10/2022,0,None
192.168.4.7,23418,SMTP,7631,453,0,26,PC,32.60929628,46.75201663,41.94208828,21574,macOS,inactive,355.7577169,0.582136907,704.934275,479.4955001,medium,enabled,v4.1.0,12/12/2019,1,Malware Infection
192.168.2.228,48470,HTTP,918,3572,8,10,mobile,52.51327032,10.75789025,4.823806296,2166,Windows 10,sleeping,211.3447154,2.627944032,490.9933515,3134.503632,high,disabled,v10.0.9,1/13/2023,0,None
192.168.4.139,15340,FTP,5171,615,7,17,IOT device,70.75121597,31.62845062,77.26942885,37033,Android,active,230.1710556,3.723228303,474.3417328,2825.845004,medium,enabled,v2.3.7,7/21/2023,1,Brute Force
192.168.3.18,28525,HTTP,50,1635,8,8,IOT device,57.82961774,34.08178074,42.79704445,85838,Android,active,397.5075765,4.757106238,542.9504183,2201.124835,medium,enabled,v1.1.1,11/16/2020,0,None
192.168.3.129,35823,HTTP,8872,150,4,35,IOT device,81.29157805,12.95540184,99.78483454,55248,iOS,active,36.39503715,1.777553178,796.5802917,6496.606295,medium,disabled,v10.0.0,7/2/2020,0,None
192.168.1.166,12836,FTP,7890,65,1,44,mobile,35.6099313,17.22034382,72.84970753,65196,Android,active,179.4520921,2.344905874,867.6619213,9461.055237,high,disabled,v7.5.1,5/6/2023,0,None
192.168.1.61,32414,HTTPS,9451,1843,8,14,PC,80.51036439,67.11993164,46.6470131,45791,Windows 10,sleeping,108.4898862,3.596871857,684.0247311,4266.058651,medium,disabled,v1.5.2,5/9/2020,0,None
192.168.4.45,58365,HTTP,7937,4167,2,41,PC,18.13685343,64.22589714,63.88147402,11208,Android,sleeping,20.51836507,2.698873328,853.166588,1797.809347,low,enabled,v1.6.7,11/1/2019,0,None
192.168.1.65,59508,HTTPS,962,607,1,4,IOT device,26.4357919,76.74679007,30.37246127,26704,Windows 10,inactive,311.5385304,4.419283061,767.273556,7979.965675,high,enabled,v6.5.5,6/14/2020,1,Unknown Attack
192.168.2.14,62995,FTP,8546,4739,5,42,mobile,94.76518155,75.10453099,12.55719396,60527,Linux,active,398.7559768,0.337182741,630.4354502,9998.542184,high,disabled,v1.1.5,1/24/2020,0,None
192.168.2.112,46083,HTTP,3162,2938,8,21,mobile,15.89437158,46.5847061,90.77482333,24218,macOS,inactive,241.5461429,2.456333487,750.9456657,8048.83855,medium,disabled,v5.4.8,1/15/2021,0,None
192.168.4.38,43273,SMTP,1495,3238,5,21,PC,25.76805878,42.91977075,93.86298589,24921,Linux,inactive,17.62628763,4.274679759,723.331292,2428.449954,high,enabled,v8.9.5,2/28/2020,0,None
192.168.1.60,37001,FTP,3646,2965,7,38,PC,57.14131367,57.54268817,22.20506821,1442,Windows 10,active,486.219242,3.487430392,733.7849031,7169.896668,medium,enabled,v3.1.5,12/14/2020,0,None
192.168.4.71,57215,HTTPS,7016,364,4,38,IOT device,94.81488328,75.63852197,47.50806237,57227,Linux,sleeping,492.1153283,4.533525807,979.8481569,2136.868116,low,enabled,v2.0.8,3/9/2019,0,None
192.168.2.59,55308,SMTP,7521,1590,8,18,mobile,7.101083807,47.71459673,79.83390664,15739,Linux,sleeping,304.4442248,0.750655126,924.0064679,2366.106208,low,enabled,v7.0.9,7/21/2023,0,None
192.168.3.249,30662,UDP,1183,4840,9,47,IOT device,21.455263,21.27714156,79.47129565,23168,iOS,active,253.5601674,1.553525977,737.596367,4590.074899,high,disabled,v10.5.4,7/2/2023,0,None
192.168.2.79,20309,FTP,3491,1405,4,10,IOT device,21.18715104,44.4034248,50.5790895,51138,macOS,active,381.8458945,4.291714136,716.263928,4301.164241,low,enabled,v5.2.0,3/12/2023,0,None
192.168.2.53,48625,SMTP,2957,2767,4,21,PC,99.00545776,17.53414429,62.00656706,58690,Android,active,77.19773656,1.865839405,860.6435164,8174.619089,high,disabled,v3.8.2,11/27/2019,0,None
192.168.1.105,48246,FTP,8629,249,10,15,mobile,39.62965585,80.55816601,76.87277636,66908,macOS,inactive,93.53090437,4.392258804,242.595693,3275.006241,low,enabled,v6.1.9,10/2/2020,1,DDOS
192.168.1.124,55688,HTTP,6794,558,2,34,IOT device,7.280857219,49.94154466,77.99325036,50213,macOS,inactive,234.6563068,4.196649444,741.7336207,1049.34737,high,enabled,v3.4.9,11/15/2022,0,None
192.168.4.241,18393,FTP,9028,1956,0,37,PC,21.02901115,38.10898792,86.71688509,36629,Windows 10,inactive,430.4094488,4.48282307,166.2227718,3347.493747,medium,disabled,v7.9.1,12/17/2021,0,None
192.168.4.121,9267,HTTP,625,4799,7,10,PC,47.26509471,38.43950161,74.21063839,51081,Windows 10,active,41.19174401,3.031535639,450.5912995,3692.762409,medium,enabled,v9.0.5,6/11/2022,0,None
192.168.4.138,5017,UDP,9586,418,5,38,PC,7.484932432,54.58607591,53.8170234,26135,Linux,inactive,257.7138755,1.168575192,525.4145453,5008.795476,low,enabled,v9.0.1,5/9/2019,0,None
192.168.2.156,54449,UDP,6940,2807,4,35,IOT device,48.94987299,58.46437895,53.0640081,97545,Windows 10,active,492.2384819,2.785220405,759.5199571,9333.425992,medium,disabled,v2.9.3,2/27/2019,0,None
192.168.2.222,39511,UDP,6408,2570,3,1,PC,17.87699139,58.14366906,61.18102692,89192,Android,active,117.6643506,1.119527329,725.4723757,5495.429502,high,disabled,v10.4.5,10/6/2023,0,None
192.168.1.97,57790,SMTP,7,2178,1,37,PC,81.33447798,42.38739939,55.29324551,49040,Windows 10,sleeping,493.2582209,1.788273155,89.34756974,1639.112318,medium,disabled,v8.9.9,6/10/2023,0,None
192.168.1.33,33554,FTP,5802,3204,3,42,mobile,3.891847932,72.99376052,84.54582378,20441,Linux,active,208.4964364,4.714243967,835.2454715,8110.833598,high,enabled,v1.5.2,1/18/2021,0,None
192.168.3.55,18293,HTTPS,8651,1838,9,43,mobile,25.6123593,77.39317044,62.46646796,93646,iOS,sleeping,274.9584957,2.66613055,163.7910639,8230.13876,medium,enabled,v2.2.5,9/22/2023,0,None
192.168.1.241,40728,HTTPS,2328,3093,8,40,mobile,35.96455503,99.95454289,88.67086665,73134,iOS,active,321.0226664,3.253954618,78.71839148,675.4538124,medium,disabled,v1.1.3,6/18/2022,0,None
192.168.4.132,40846,HTTP,2569,4950,7,23,mobile,64.03716081,20.97719667,22.79789247,15398,macOS,inactive,354.8575937,4.603224714,660.2464367,3005.171086,low,enabled,v1.6.4,1/4/2020,0,None
192.168.4.195,37180,HTTPS,6486,3797,10,0,PC,87.22074583,3.386486051,0.537427382,21828,iOS,active,42.23971887,4.220518061,998.6505655,1777.447848,high,disabled,v1.1.2,9/8/2021,0,None
192.168.2.248,22202,TCP,539,3987,7,41,IOT device,43.16239779,76.22484442,55.88955987,1985,Linux,sleeping,264.4468241,1.522277368,397.8090387,7259.199079,medium,enabled,v2.8.7,6/9/2022,0,None
192.168.3.227,19768,FTP,7263,4040,3,41,PC,38.01282401,54.4265231,43.75898583,16490,Windows 10,sleeping,252.8713279,1.33124671,20.41084074,7063.760769,high,enabled,v9.0.0,8/27/2019,0,None
192.168.4.35,1562,UDP,3255,346,10,11,mobile,1.056472585,21.10375014,90.87678235,17411,Windows 10,inactive,63.69444097,4.735291112,451.2171782,8226.061275,high,enabled,v9.5.3,10/4/2019,0,None
192.168.3.193,34732,HTTPS,6868,4052,7,44,mobile,76.20562236,19.77632356,1.772632721,94987,Linux,sleeping,373.8998551,3.126244849,969.2154616,4287.718905,high,enabled,v5.9.5,3/23/2023,0,None
192.168.1.14,35713,UDP,2485,3872,9,20,IOT device,15.09881053,8.960748637,64.48503186,98444,Linux,inactive,120.022564,2.597131584,117.2531926,2951.360032,high,disabled,v8.3.3,7/8/2021,0,None
192.168.3.119,65293,HTTP,9502,1580,5,8,mobile,72.09974707,29.50944724,27.2936886,11595,iOS,active,71.7907659,0.91877271,23.56633176,7456.387694,medium,enabled,v6.5.3,8/10/2021,0,None
192.168.1.115,61155,TCP,1889,2097,3,37,IOT device,52.51086989,43.84825233,71.50185485,32062,iOS,sleeping,133.2034617,2.880874212,209.8481085,3491.540521,low,disabled,v6.4.4,5/4/2022,0,None
192.168.3.152,1425,HTTP,2471,4514,4,44,IOT device,39.93945067,6.197128889,80.75875549,51492,Linux,sleeping,263.0515506,1.819701439,898.9477059,2752.066823,low,enabled,v2.5.6,12/18/2023,1,DDOS
